"id","homeID","awayID","season","status","roundID","game_week","revised_game_week","homeGoalCount","awayGoalCount","totalGoalCount","team_a_corners","team_b_corners","totalCornerCount","team_a_offsides","team_b_offsides","team_a_yellow_cards","team_b_yellow_cards","team_a_red_cards","team_b_red_cards","team_a_shotsOnTarget","team_b_shotsOnTarget","team_a_shotsOffTarget","team_b_shotsOffTarget","team_a_shots","team_b_shots","team_a_fouls","team_b_fouls","team_a_possession","team_b_possession","refereeID","coach_a_ID","coach_b_ID","stadium_name","stadium_location","team_a_cards_num","team_b_cards_num","odds_ft_1","odds_ft_x","odds_ft_2","odds_ft_over05","odds_ft_over15","odds_ft_over25","odds_ft_over35","odds_ft_over45","odds_ft_under05","odds_ft_under15","odds_ft_under25","odds_ft_under35","odds_ft_under45","odds_btts_yes","odds_btts_no","odds_team_a_cs_yes","odds_team_a_cs_no","odds_team_b_cs_yes","odds_team_b_cs_no","odds_doublechance_1x","odds_doublechance_12","odds_doublechance_x2","odds_1st_half_result_1","odds_1st_half_result_x","odds_1st_half_result_2","odds_2nd_half_result_1","odds_2nd_half_result_x","odds_2nd_half_result_2","odds_dnb_1","odds_dnb_2","odds_corners_over_75","odds_corners_over_85","odds_corners_over_95","odds_corners_over_105","odds_corners_over_115","odds_corners_under_75","odds_corners_under_85","odds_corners_under_95","odds_corners_under_105","odds_corners_under_115","odds_corners_1","odds_corners_x","odds_corners_2","odds_team_to_score_first_1","odds_team_to_score_first_x","odds_team_to_score_first_2","odds_win_to_nil_1","odds_win_to_nil_2","odds_1st_half_over05","odds_1st_half_over15","odds_1st_half_over25","odds_1st_half_over35","odds_1st_half_under05","odds_1st_half_under15","odds_1st_half_under25","odds_1st_half_under35","odds_2nd_half_over05","odds_2nd_half_over15","odds_2nd_half_over25","odds_2nd_half_over35","odds_2nd_half_under05","odds_2nd_half_under15","odds_2nd_half_under25","odds_2nd_half_under35","odds_btts_1st_half_yes","odds_btts_1st_half_no","odds_btts_2nd_half_yes","odds_btts_2nd_half_no","id_ft_1","id_ft_x","id_ft_2","id_ft_over05","id_ft_over15","id_ft_over25","id_ft_over35","id_ft_over45","id_btts_yes","id_btts_no","id_team_a_cs_yes","id_team_b_cs_yes","id_team_a_cs_no","id_team_b_cs_no","overallGoalCount","ht_goals_team_a","ht_goals_team_b","goals_2hg_team_a","goals_2hg_team_b","GoalCount_2hg","HTGoalCount","date_unix","winningTeam","no_home_away","btts_potential","btts_fhg_potential","btts_2hg_potential","goalTimingDisabled","attendance","o45_potential","o35_potential","o25_potential","o15_potential","o05_potential","o15HT_potential","o05HT_potential","corners_potential","offsides_potential","cards_potential","avg_potential","home_url","home_image","home_name","away_url","away_image","away_name","home_ppg","away_ppg","pre_match_home_ppg","pre_match_away_ppg","u45_potential","u35_potential","u25_potential","u15_potential","u05_potential","corners_o85_potential","corners_o95_potential","corners_o105_potential","match_url","competition_id","matches_completed_minimum","over05","over15","over25","over35","over45","over55","btts"
49229,217,148,"2017/2018","complete",243,27,-1,4,1,5,2,6,8,3,5,0,2,0,0,6,3,8,5,14,8,11,11,53,47,-1,403,207,"The John Smith's Stadium","Stadium Way, Huddersfield, West Yorkshire",0,2,2.97,3.17,2.65,1.07,1.41,2.25,4.25,0,0,0,0,0,0,1.95,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",5,2,1,2,0,2,3,1518350400,217,0,42,12,19,0,"23823",4,23,50,66,89,39,62,10.38,3.23,2.93,2.31,"/clubs/england/huddersfield-town-fc","teams/england-huddersfield-town-fc.png","Huddersfield Town","/clubs/england/afc-bournemouth","teams/england-afc-bournemouth.png","AFC Bournemouth",1.21,0.95,1.23,1,96,77,50,35,12,77,58,39,"/england/huddersfield-town-fc-vs-afc-bournemouth-h2h-stats#49229",161,38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
49231,157,149,"2017/2018","complete",243,27,-1,1,0,1,0,10,10,2,2,0,2,0,0,4,4,6,7,10,11,13,12,40,60,-1,230,208,"St. James' Park (Newcastle upon Tyne)","St. James' Street, Newcastle upon Tyne",0,2,7.44,4.17,1.52,1.05,1.32,2,3.55,0,0,0,0,0,0,2,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1518358500,157,0,42,15,31,0,"52309",8,23,43,66,92,39,62,10.15,3.85,3.93,2.35,"/clubs/england/newcastle-united-fc","teams/england-newcastle-united-fc.png","Newcastle United","/clubs/england/manchester-united-fc","teams/england-manchester-united-fc.png","Manchester United",1.47,1.79,1,1.85,92,77,58,35,8,81,65,54,"/england/newcastle-united-fc-vs-manchester-united-fc-h2h-stats#49231",161,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49232,146,151,"2017/2018","complete",243,27,-1,0,2,2,3,1,4,5,0,1,2,0,0,5,5,2,14,7,19,5,7,52,48,-1,606,85,"St. Mary's Stadium","Entebbe Road, Kitende",1,2,4.85,3.94,1.75,1.02,1.21,1.67,2.7,0,0,0,0,0,0,1.65,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,2,0,0,0,2,1518366600,151,0,63,26,34,0,"31915",38,46,61,82,97,49,86,12.24,3.4,2.69,3.33,"/clubs/england/southampton-fc","teams/england-southampton-fc.png","Southampton","/clubs/england/liverpool-fc","teams/england-liverpool-fc.png","Liverpool",1,1.68,1.07,1.85,63,55,40,19,4,79,62,52,"/england/southampton-fc-vs-liverpool-fc-h2h-stats#49232",161,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
49227,152,142,"2017/2018","complete",243,27,-1,3,0,3,8,7,15,1,3,0,2,0,0,9,2,11,7,20,9,11,11,54,46,-1,209,199,"Stamford Bridge","Fulham Road, London",0,2,1.26,6,9.99,1.03,1.22,1.71,2.8,0,0,0,0,0,0,2,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,1,0,2,0,2,1,1518465600,152,0,35,8,16,0,"41071",12,23,35,58,89,23,54,11.85,4.77,4,2.19,"/clubs/england/chelsea-fc","teams/england-chelsea-fc.png","Chelsea","/clubs/england/west-bromwich-albion-fc","teams/england-west-bromwich-albion-fc.png","West Bromwich Albion",1.95,0.68,2,0.54,89,77,66,42,12,66,56,46,"/england/chelsea-fc-vs-west-bromwich-albion-fc-h2h-stats#49227",161,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
49242,108,141,"2017/2018","complete",243,28,-1,1,1,2,13,1,14,0,2,1,3,0,0,9,3,12,6,21,9,10,17,58,42,-1,204,236,"King Power Stadium","Filbert Way, Leicester, Leicestershire",1,3,1.78,3.76,4.98,1.04,1.28,1.87,3.2,0,0,0,0,0,0,1.83,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,1,1,0,1,1,1519475400,-1,0,54,15,35,0,"31769",16,23,54,85,100,35,81,7.46,4.46,3,2.97,"/clubs/england/leicester-city-fc","teams/england-leicester-city-fc.png","Leicester City","/clubs/england/stoke-city-fc","teams/england-stoke-city-fc.png","Stoke City",1.42,0.68,1.62,0.46,85,77,46,16,0,74,65,54,"/england/leicester-city-fc-vs-stoke-city-fc-h2h-stats#49242",161,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
49237,148,157,"2017/2018","complete",243,28,-1,2,2,4,8,1,9,0,4,1,4,0,0,6,4,12,8,18,12,12,10,60,40,-1,207,230,"Vitality Stadium","Dean Court, Kings Park, Bournemouth, Dorset",1,4,2.1,3.4,3.84,1.05,1.31,1.95,3.5,0,0,0,0,0,0,1.8,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",4,0,2,2,0,2,2,1519484400,-1,0,58,19,35,0,"10808",12,35,58,70,96,27,62,10,1.85,3.16,2.74,"/clubs/england/afc-bournemouth","teams/england-afc-bournemouth.png","AFC Bournemouth","/clubs/england/newcastle-united-fc","teams/england-newcastle-united-fc.png","Newcastle United",1.37,0.84,1.38,0.92,89,66,43,31,4,83,65,49,"/england/afc-bournemouth-vs-newcastle-united-fc-h2h-stats#49237",161,38,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
49239,209,154,"2017/2018","complete",243,28,-1,4,1,5,3,5,8,3,0,1,0,0,0,7,4,9,5,16,9,17,3,44,56,-1,245,414,"The American Express Community Stadium","Village Way, Falmer, East Sussex",1,0,2.2,3.09,3.97,1.1,1.51,2.55,5.1,0,0,0,0,0,0,2.15,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",5,1,0,3,1,4,1,1519484400,209,0,50,19,20,0,"30523",8,31,42,69,85,31,58,7.77,3.23,3.39,2.39,"/clubs/england/brighton-hove-albion-fc","teams/england-brighton-hove-albion-fc.png","Brighton & Hove Albion","/clubs/wales/swansea-city-afc","teams/wales-swansea-city-afc.png","Swansea City",1.53,0.63,1.38,0.77,92,70,58,31,15,67,46,39,"/england/brighton-hove-albion-fc-vs-swansea-city-afc-h2h-stats#49239",161,38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
49240,145,146,"2017/2018","complete",243,28,-1,1,1,2,7,5,12,1,0,1,1,0,0,4,7,6,7,10,14,7,14,52,48,-1,197,606,"Turf Moor","Harry Potts Way, Burnley",1,1,2.78,3.05,2.92,1.09,1.5,2.5,5,0,0,0,0,0,0,2.1,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,0,1,1,2,0,1519484400,-1,0,41,4,21,0,"20982",9,13,33,53,88,21,61,9.87,5.56,3.61,2.02,"/clubs/england/burnley-fc","teams/england-burnley-fc.png","Burnley","/clubs/england/southampton-fc","teams/england-southampton-fc.png","Southampton",1.37,0.89,1.38,0.92,92,88,68,48,13,87,67,50,"/england/burnley-fc-vs-southampton-fc-h2h-stats#49240",161,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
49243,151,153,"2017/2018","complete",243,28,-1,4,1,5,8,2,10,1,2,0,3,0,0,13,5,10,3,23,8,7,7,63,37,-1,85,206,"Anfield","Anfield Road, Liverpool",0,3,1.22,7.33,9.99,1.01,1.13,1.43,2.1,0,0,0,0,0,0,1.95,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",5,1,0,3,1,4,1,1519484400,151,0,52,22,22,0,"53256",18,41,63,85,89,37,74,10.14,4.21,3.29,3.07,"/clubs/england/liverpool-fc","teams/england-liverpool-fc.png","Liverpool","/clubs/england/west-ham-united-fc","teams/england-west-ham-united-fc.png","West Ham United",2.26,0.79,2.08,0.79,82,60,38,15,11,56,48,41,"/england/liverpool-fc-vs-west-ham-united-fc-h2h-stats#49243",161,38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
49246,142,217,"2017/2018","complete",243,28,-1,1,2,3,6,3,9,7,5,1,1,0,0,3,9,5,4,8,13,11,9,55,45,-1,199,403,"The Hawthorns (West Bromwich)","Halfords Lane, West Bromwich",1,1,2.02,3.2,4.5,1.09,1.5,2.5,5,0,0,0,0,0,0,2.2,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,0,0,1,2,3,0,1519484400,217,0,35,12,23,0,"25920",15,31,46,81,85,31,54,9.38,3.46,4,2.58,"/clubs/england/west-bromwich-albion-fc","teams/england-west-bromwich-albion-fc.png","West Bromwich Albion","/clubs/england/huddersfield-town-fc","teams/england-huddersfield-town-fc.png","Huddersfield Town",0.95,0.74,1,0.62,85,70,54,20,16,63,52,37,"/england/west-bromwich-albion-fc-vs-huddersfield-town-fc-h2h-stats#49246",161,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
49245,155,144,"2017/2018","complete",243,28,-1,1,0,1,6,5,11,0,1,3,1,0,0,6,3,6,3,12,6,9,9,59,41,-1,621,212,"Vicarage Road Stadium","Vicarage Road, Watford",3,1,2.39,3.23,3.31,1.05,1.33,2,3.65,0,0,0,0,0,0,1.83,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1519493400,155,0,62,19,27,0,"20430",27,42,58,85,92,46,89,7.77,3.77,3.54,3.2,"/clubs/england/watford-fc","teams/england-watford-fc.png","Watford","/clubs/england/everton-fc","teams/england-everton-fc.png","Everton",1.42,0.79,1.23,0.62,74,58,43,15,8,67,46,32,"/england/watford-fc-vs-everton-fc-h2h-stats#49245",161,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49241,143,92,"2017/2018","complete",243,28,-1,0,1,1,3,13,16,0,1,0,1,0,0,4,5,2,11,6,16,10,5,25,75,-1,3610,156,"Selhurst Park","Holmesdale Road, London",0,1,4.76,4.05,1.75,1.03,1.23,1.71,2.8,0,0,0,0,0,0,1.87,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,0,1,1,0,1519560000,92,0,54,19,19,0,"25287",12,31,58,85,96,46,85,10.92,4.15,4.08,2.81,"/clubs/england/crystal-palace-fc","teams/england-crystal-palace-fc.png","Crystal Palace","/clubs/england/tottenham-hotspur-fc","teams/england-tottenham-hotspur-fc.png","Tottenham Hotspur",1.37,1.79,1.31,1.62,89,69,42,16,4,76,65,52,"/england/crystal-palace-fc-vs-tottenham-hotspur-fc-h2h-stats#49241",161,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49244,149,152,"2017/2018","complete",243,28,-1,2,1,3,3,4,7,1,5,2,2,0,0,5,8,4,7,9,15,13,13,46,54,-1,208,209,"Old Trafford","Sir Matt Busby Way, Manchester",2,2,2.17,3.3,3.75,1.06,1.35,2.1,3.8,0,0,0,0,0,0,1.87,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,1,1,1,0,1,2,1519567500,149,0,39,12,23,0,"75060",8,42,62,73,92,38,66,11.85,4.92,2.85,2.77,"/clubs/england/manchester-united-fc","teams/england-manchester-united-fc.png","Manchester United","/clubs/england/chelsea-fc","teams/england-chelsea-fc.png","Chelsea",2.47,1.74,2.46,1.85,92,58,39,27,8,76,63,52,"/england/manchester-united-fc-vs-chelsea-fc-h2h-stats#49244",161,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
49238,59,93,"2017/2018","complete",243,28,-1,0,3,3,6,1,7,0,1,1,1,0,0,5,6,3,4,8,10,11,10,53,47,-1,145,72,"Emirates Stadium","Queensland Road, London",1,1,3.39,3.38,1.96,1.01,1.14,1.49,2.2,0,0,0,0,0,0,1.54,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,0,3,0,0,0,3,1519933500,93,0,50,20,27,0,"58420",31,43,62,85,96,46,85,14.92,4.15,3.38,3.43,"/clubs/england/arsenal-fc","teams/england-arsenal-fc.png","Arsenal","/clubs/england/manchester-city-fc","teams/england-manchester-city-fc.png","Manchester City",2.47,2.63,2.46,2.46,70,58,39,16,4,74,65,45,"/england/arsenal-fc-vs-manchester-city-fc-h2h-stats#49238",161,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
49248,145,144,"2017/2018","complete",243,29,-1,2,1,3,10,4,14,4,2,1,1,0,1,9,5,12,7,21,12,9,11,56,44,-1,197,212,"Turf Moor","Harry Potts Way, Burnley",1,3,2.73,3.05,2.98,1.09,1.49,2.5,4.85,0,0,0,0,0,0,2.1,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,0,1,2,0,2,1,1520080200,145,0,40,7,18,0,"20802",7,18,29,61,93,22,61,7.93,5.14,2.93,2.11,"/clubs/england/burnley-fc","teams/england-burnley-fc.png","Burnley","/clubs/england/everton-fc","teams/england-everton-fc.png","Everton",1.37,0.79,1.36,0.57,93,82,72,39,7,70,57,39,"/england/burnley-fc-vs-everton-fc-h2h-stats#49248",161,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
49250,108,148,"2017/2018","complete",243,29,-1,1,1,2,13,1,14,3,1,2,1,0,0,5,4,12,5,17,9,10,7,54,46,-1,204,207,"King Power Stadium","Filbert Way, Leicester, Leicestershire",2,1,1.96,3.69,4.01,1.03,1.23,1.74,2.85,0,0,0,0,0,0,1.69,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,0,1,1,0,1,1,1520089200,-1,0,47,18,25,0,"31384",7,22,50,79,97,36,72,10.29,3.85,2.79,2.54,"/clubs/england/leicester-city-fc","teams/england-leicester-city-fc.png","Leicester City","/clubs/england/afc-bournemouth","teams/england-afc-bournemouth.png","AFC Bournemouth",1.42,0.95,1.57,0.93,93,79,50,22,4,83,65,45,"/england/leicester-city-fc-vs-afc-bournemouth-h2h-stats#49250",161,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
49253,146,141,"2017/2018","complete",243,29,-1,0,0,0,15,4,19,2,2,0,1,0,0,8,3,9,11,17,14,8,12,63,37,-1,606,236,"St. Mary's Stadium","Entebbe Road, Kitende",0,1,1.78,3.72,5.05,1.05,1.31,1.95,3.45,0,0,0,0,0,0,1.87,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",0,0,0,0,0,0,0,1520089200,-1,0,62,17,28,0,"30335",21,28,45,76,97,31,80,9.81,4,2.71,2.84,"/clubs/england/southampton-fc","teams/england-southampton-fc.png","Southampton","/clubs/england/stoke-city-fc","teams/england-stoke-city-fc.png","Stoke City",1,0.68,1,0.5,80,72,55,24,4,84,66,59,"/england/southampton-fc-vs-stoke-city-fc-h2h-stats#49253",161,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49254,154,153,"2017/2018","complete",243,29,-1,4,1,5,4,5,9,0,6,0,4,0,0,10,5,1,1,11,6,9,13,52,48,-1,414,206,"Liberty Stadium","Normandy Road, Swansea",0,4,2.38,3.27,3.29,1.07,1.42,2.25,4.35,0,0,0,0,0,0,1.95,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",5,2,0,2,1,3,2,1520089200,154,0,45,17,24,0,"20829",14,37,55,75,93,27,76,8.27,3.63,3.56,2.77,"/clubs/wales/swansea-city-afc","teams/wales-swansea-city-afc.png","Swansea City","/clubs/england/west-ham-united-fc","teams/england-west-ham-united-fc.png","West Ham United",1.11,0.79,1.21,0.73,87,63,46,25,7,57,39,34,"/england/swansea-city-afc-vs-west-ham-united-fc-h2h-stats#49254",161,38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
49255,92,217,"2017/2018","complete",243,29,-1,2,0,2,8,1,9,4,2,1,1,0,0,8,3,9,0,17,3,6,8,73,27,-1,156,403,"Wembley Stadium","Stadium Way, Wembley, Brent, London",1,1,1.19,7.25,9.99,1.02,1.18,1.57,2.4,0,0,0,0,0,0,2.4,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,1,0,1,0,1,1,1520089200,92,0,36,4,25,0,"68311",18,25,43,82,93,21,50,12.22,3.57,2.93,2.71,"/clubs/england/tottenham-hotspur-fc","teams/england-tottenham-hotspur-fc.png","Tottenham Hotspur","/clubs/england/huddersfield-town-fc","teams/england-huddersfield-town-fc.png","Huddersfield Town",2.26,0.74,2.21,0.79,83,75,57,18,7,70,55,45,"/england/tottenham-hotspur-fc-vs-huddersfield-town-fc-h2h-stats#49255",161,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
49256,155,142,"2017/2018","complete",243,29,-1,1,0,1,4,6,10,3,1,2,0,0,0,5,3,8,6,13,9,11,11,55,45,-1,621,199,"Vicarage Road Stadium","Vicarage Road, Watford",2,0,2.2,3.27,3.72,1.06,1.38,2.15,4.05,0,0,0,0,0,0,1.95,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1520089200,155,0,54,11,25,0,"20022",18,29,50,72,93,29,75,9.15,3.5,4.58,2.72,"/clubs/england/watford-fc","teams/england-watford-fc.png","Watford","/clubs/england/west-bromwich-albion-fc","teams/england-west-bromwich-albion-fc.png","West Bromwich Albion",1.42,0.68,1.36,0.5,82,72,50,29,7,70,52,38,"/england/watford-fc-vs-west-bromwich-albion-fc-h2h-stats#49256",161,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49251,151,157,"2017/2018","complete",243,29,-1,2,0,2,8,3,11,4,1,0,0,0,0,4,3,10,5,14,8,8,9,67,33,-1,85,230,"Anfield","Anfield Road, Liverpool",0,0,1.25,6.6,9.99,1,1.12,1.41,2,0,0,0,0,0,0,1.87,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",2,1,0,1,0,1,1,1520098200,151,0,54,18,29,0,"53287",18,43,54,68,93,29,64,11.29,3.29,2.57,2.82,"/clubs/england/liverpool-fc","teams/england-liverpool-fc.png","Liverpool","/clubs/england/newcastle-united-fc","teams/england-newcastle-united-fc.png","Newcastle United",2.26,0.84,2.14,0.93,83,57,47,32,7,70,59,49,"/england/liverpool-fc-vs-newcastle-united-fc-h2h-stats#49251",161,38,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
49247,209,59,"2017/2018","complete",243,29,-1,2,1,3,6,11,17,6,0,3,3,0,0,7,8,8,9,15,17,12,12,38,62,-1,245,145,"The American Express Community Stadium","Village Way, Falmer, East Sussex",3,3,5.46,4.11,1.66,1.03,1.25,1.8,2.95,0,0,0,0,0,0,1.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",3,2,1,0,0,0,3,1520170200,209,0,57,18,36,0,"30620",14,43,50,68,86,29,54,9.43,5.36,4,2.72,"/clubs/england/brighton-hove-albion-fc","teams/england-brighton-hove-albion-fc.png","Brighton & Hove Albion","/clubs/england/arsenal-fc","teams/england-arsenal-fc.png","Arsenal",1.53,0.84,1.5,0.93,86,57,50,33,14,71,57,45,"/england/brighton-hove-albion-fc-vs-arsenal-fc-h2h-stats#49247",161,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
49252,93,152,"2017/2018","complete",243,29,-1,1,0,1,5,2,7,2,1,2,1,0,0,4,0,10,5,14,5,8,8,71,29,-1,72,209,"Etihad Stadium","Rowsley Street, Manchester",2,1,1.61,4.22,5.82,1.02,1.21,1.67,2.7,0,0,0,0,0,0,1.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","",1,0,0,1,0,1,0,1520179200,93,0,61,14,43,0,"54328",22,54,82,90,97,36,82,12.36,5.07,2.79,3.61,"/clubs/england/manchester-city-fc","teams/england-manchester-city-fc.png","Manchester City","/clubs/england/chelsea-fc","teams/england-chelsea-fc.png","Chelsea",2.63,1.74,2.86,1.71,79,47,18,11,4,70,63,47,"/england/manchester-city-fc-vs-chelsea-fc-h2h-stats#49252",161,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
